20403306         30.081    0.392537     144.496     36179.6     43.2909    0.170954     149.909       76022     78.7707    0.367472     157.192       36048       0.398232       0.157231         10.569
20402715        29.5919    0.397026     5.32868     30049.6      43.418    0.128189     140.754     88774.4     78.7131    0.350334     140.067     33912.5       0.402678       0.109144        9.98861
20388789        29.1274    0.366646     142.152     36609.2     43.2835    0.160122     156.015     81415.9     78.1232    0.325141     164.044     41016.2       0.375287       0.138666        13.2734
20380698        28.8341    0.364428     87.3939       15206     43.5686    0.151794     83.5751     35024.9     78.1401    0.190872     8.76775     17210.3       0.398779            nan        23.7056
20379025        29.6743    0.462522     57.7047     12076.1     43.6336    0.081429     72.9993     63343.9     78.8021    0.380075     65.6732     13443.2       0.469777            nan        10.0794
20378459        29.8411    0.309517     75.9464     19956.5     43.6222    0.129002     85.0592       46455     78.8113    0.288332     79.8059     22365.3        0.31373        0.11839         10.158
20377298         29.713    0.573847 5.51134e-12     24563.3     43.2837   0.0941094     164.622      142543     78.5075    0.465338     150.153     29609.3       0.583482            nan        10.3916
20374638        29.9571    0.453741      129.68     32377.5      43.265    0.102975     164.521      136110     78.6308    0.375319     159.469     38534.6       0.461461       0.059486        10.5844
20373968        29.8889    0.547892     138.663     28070.9     43.2464   0.0866256     163.594      167650     78.6658    0.440048     154.927     34852.6       0.557587            nan        10.6445
20292717           29.8    0.361315      146.19     40374.8      43.313   0.0515617     164.431      264494     78.4687    0.283914     155.643     52283.2       0.368437            nan        11.1784
20285602        29.8476    0.366809     197.042     24158.1     43.2065   0.0500314      187.78      176173     78.5558    0.290532     188.125     25739.6       0.373634            nan        10.8679
20214516        29.9745    0.263582     166.088     25950.4     43.2419   0.0489768      163.93      126477     78.7333    0.190838     157.064     34824.4       0.271795            nan        13.9299
20212333        29.8744    0.239901     198.207     33537.5     43.1854   0.0708284     194.343      102803     78.5423    0.200119     190.776     39660.9       0.244672      0.0520067        11.6022
20211006        29.9021    0.195932     176.411     32806.9     43.3155   0.0520027     168.226      121108     78.6093     0.15603     166.464     37673.1       0.200641      0.0289285        12.5712
20210275        29.8758    0.341254     134.494     14566.1     43.1897   0.0324034     129.097      163894      78.579    0.276014     139.696     21209.2        0.34647            nan        9.84995
20060982         29.726    0.551656     1290.77     11178.4     43.1784    0.229044     1114.72     25026.1     78.5363    0.379229     1091.13     13604.9       0.585928       0.116081        20.1087
20058400        29.6946    0.531403     849.949     9182.35      43.211    0.218477     872.064     23206.5     78.5144    0.363319     1011.97     13258.9        0.56446       0.107268        20.0872
20056921        32.4847    0.456751     561.115       11124     43.4557    0.179754     561.341     30415.2     80.3784    0.405109      553.32     13379.7       0.465431       0.155907        11.7716
19917381        29.0375     0.15141      273.76     78732.7     41.5549   0.0544215     263.147      208057     76.8415   0.0888205     273.198      119197       0.162427            nan        21.0179
19905716        28.8445    0.221634     1449.36     7240.75     42.2897   0.0666949     1397.85     23532.8     77.1895    0.170153      1229.6     9215.88       0.228667       0.035794        14.4288
19905391        28.7241      0.2336     2458.82     12544.2     42.2632   0.0564139     2410.43     45835.3     77.0954    0.166203     2243.67     16710.7       0.242197            nan        15.1915
19903011        29.2145    0.367905     212.045     9876.44      42.441    0.152974     258.649     21314.9     77.5547    0.272726     250.477       13089       0.386616        0.09635        18.5021
19902291        29.2246    0.357407     688.673      9225.6     42.3299    0.166085     578.639     20561.2     77.4805    0.262826      502.09     12585.9       0.379141       0.107591        20.3663
19893770        28.8432     0.18612     57.4537     6268.77     42.9515    0.065611     55.2234     17306.7     77.6458    0.149531     59.8951      8804.4       0.191728       0.046752        14.3338
19886071        25.5396   0.0885211           1     101.342     36.9243    0.155172    0.917764     50.1244     88.1205    0.133698    0.718911     101.281       0.163375      0.0722687        69.5807
